MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP4_v9_130219,GRD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.286529492,1.269937951,1.264885658,1.27482075,1.30145177,1.343867219,1.39246698,1.430405038,1.454950831,1.466545196,1.477732258,1.491840184,1.507399389,1.517922445,1.522870182,1.524332154,1.525809758,1.529936672,1.535553115,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BIH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,32.83001294,38.19054896,52.70867777,63.83757802,71.6006991,76.67509853,79.80889955,81.64204091,82.46523311,82.40192499,81.66006527,80.48889816,79.09400652,77.58163623,75.977467,74.29865209,72.60639733,70.95966422,69.42166004,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BLR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,124.87734,168.9233068,200.8985137,213.3472153,214.8277755,212.5865576,210.5260038,209.1602556,207.5330301,205.3381372,202.9664606,200.6733898,198.4921066,196.4333257,194.3911408,192.3797856,190.5299907,188.9024276,187.4136669,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BLZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.600618301,3.044950883,3.474082053,3.98773644,4.477983031,4.950570262,5.410483979,5.872497608,6.340212053,6.848462167,7.429930777,8.10102173,8.849923419,9.660216249,10.52668802,11.45782944,12.47759715,13.60881257,14.87182741,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BOL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.06350627,44.02030938,49.37113388,54.52370668,61.40682718,70.67730001,82.13401171,95.45232096,109.8617854,125.2749459,141.8111457,160.1108869,180.4255755,202.8716481,227.355956,253.7263372,282.2702832,313.1909533,346.9362223,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1859.340487,2172.695799,2513.684756,2775.700834,2977.818691,3154.024367,3334.536605,3522.460105,3726.187616,3921.049632,4083.446922,4183.765215,4220.285456,4216.888815,4186.020773,4129.413987,4049.599343,3957.854594,3857.847474,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,6.527509235,5.849199706,5.270308669,4.801024928,4.601828349,4.594773478,4.687132025,4.772330609,4.803458377,4.758184781,4.669754002,4.567632553,4.48533377,4.403522046,4.315847116,4.213451552,4.09887492,3.980431901,3.861956613,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.92855659,16.16071988,12.88115121,10.37326719,9.047591682,8.55293998,8.600930019,8.9864046,9.562793499,10.25182093,10.98049899,11.63080968,12.09921781,12.35124568,12.43760375,12.41238682,12.3263974,12.20437923,12.04195476,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BTN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.154970879,5.030328752,7.375297715,9.921743606,12.02040319,13.50147944,14.56790337,15.59511965,16.76766374,18.11162585,19.47642487,20.72337976,21.77498716,22.59894844,23.19219884,23.57372876,23.78107536,23.84327004,23.77846201,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.65540107,21.30842721,26.09196175,31.86352898,37.31493148,42.2934751,46.75803113,50.40184878,53.20492388,55.38753884,57.23355271,58.78550333,59.99815403,60.78695999,61.14467919,61.14285106,60.84813539,60.26778263,59.37272802,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CAF,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.069067313,3.297541199,3.779976601,4.222521433,4.79774341,5.481698617,6.272598763,7.169008991,8.177463627,9.330919429,10.67631321,12.22133715,13.9530288,15.85387687,17.90030117,20.09656557,22.46251815,25.02807608,27.82876891,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1213.424765,1381.932262,1584.267687,1835.776469,2080.711298,2307.444137,2519.652694,2724.213039,2922.503057,3118.330469,3314.719307,3507.171871,3691.379616,3861.779198,4012.342438,4136.856471,4232.902804,4297.789243,4332.444819,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CHE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,301.3640932,327.1728882,351.0211395,375.2982623,401.163584,429.0650738,459.3716027,491.7710242,525.1503476,558.7829612,591.941788,623.5397124,653.2208698,680.7703599,706.4101735,729.8568394,749.9189854,765.6494428,776.9692859,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,199.3332189,237.5986349,263.1091909,284.2228845,301.4004185,322.1398092,345.710065,368.6107099,386.17283,397.7716499,404.464707,407.985987,409.6291787,409.7558328,408.0372152,404.0888024,397.517789,388.3147795,376.8585433,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CHN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9110.603778,16275.53652,23671.31153,29599.61344,33844.54557,36747.55731,38469.94648,39108.92423,38789.50209,37796.45943,36327.1914,34623.11803,32837.96998,31030.32676,29204.193,27374.60553,25578.03022,23852.75032,22241.29568,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CIV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,27.71242031,27.76963793,29.23085083,31.21289313,34.59310312,39.426423,45.65879941,53.31132069,62.30903476,72.77544246,84.7560218,98.32767662,113.438697,130.1490208,148.5176929,168.6565691,190.8931433,215.4906705,242.7859905,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CMR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.11799352,40.64596427,46.6065789,53.99428308,62.85686985,73.03830163,84.15974316,96.20606188,109.2682047,123.697929,139.690734,157.2280767,176.2743644,196.5682405,218.1679936,241.2595431,266.2465706,293.4552253,322.8957007,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,COD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.96203488,31.42239106,63.55014063,124.7955067,209.4632101,307.9030922,409.764866,511.0367118,610.9911773,714.1704891,824.3750447,944.3598313,1074.639826,1215.487388,1365.622283,1525.603844,1696.950781,1881.188854,2079.783466,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,COG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.921229847,11.98118152,17.12188382,24.21998074,31.7641924,38.89380014,45.31967392,51.52019576,57.91275239,64.87811765,72.64080802,81.09252703,90.10104015,99.42191767,109.0554397,118.9831235,129.2937994,139.9615652,151.0440642,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,COL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,328.7857651,422.6849654,488.0415273,540.5202434,585.71783,630.0349407,678.6465187,733.951045,790.8523684,840.9269002,879.5683093,907.2822481,926.5181495,939.0045872,947.1311508,951.1129419,951.3103018,948.3289743,941.8469901,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,COM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.687843296,0.750608902,0.839672658,0.951687879,1.07890833,1.222963806,1.396745268,1.616011782,1.886521958,2.21848434,2.615388227,3.077369835,3.607195949,4.211275488,4.89927245,5.680826227,6.567602194,7.572524558,8.707623476,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CPV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.889015026,2.463410976,2.867808393,2.980282443,2.991094997,3.000191433,3.054507467,3.140065557,3.241364888,3.331109182,3.398921818,3.458033044,3.520381553,3.587052022,3.649193726,3.701362319,3.747646478,3.796502644,3.848740605,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.01794204,61.03328546,66.7168484,70.17960247,73.36569699,76.64696407,80.27319644,83.94768986,87.02882505,89.48166721,91.89219941,94.3955875,96.71748032,98.52168187,99.62075921,99.87708356,99.45227071,98.61121021,97.46900844,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CUB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,127.9603339,158.214684,184.7628538,201.6848736,211.5537003,216.1381301,217.0632975,214.8350157,210.1648741,203.6811053,195.8296671,187.3677211,178.8465448,170.7631966,163.1982606,156.4440922,150.2323396,144.1766335,138.3247915,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CYP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,20.61223245,26.20029453,33.35307439,41.19000427,47.72555633,52.95598918,57.32671174,61.15450496,64.49006125,67.46111444,70.21294292,72.7260968,74.90363253,76.59575189,77.73554605,78.33842742,78.49966614,78.35003978,77.93948758,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,CZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,235.475817,265.7735035,274.0685274,277.6871522,283.8986719,293.8164334,307.6633045,324.2706019,341.4666046,358.6515132,376.0757475,393.1728571,409.2600126,423.6449119,436.0744438,446.4651058,455.877887,464.9125115,473.5586571,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,DEU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2659.215423,2692.867911,2701.670259,2725.773103,2775.333786,2850.374411,2946.352895,3058.778924,3178.00425,3297.479337,3411.821403,3516.427834,3612.342303,3699.465173,3777.763518,3841.212375,3886.589781,3912.498256,3919.671128,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,DJI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.68877572,2.003323297,2.083308869,2.13081887,2.240742495,2.41860679,2.649254262,2.920631101,3.230261477,3.570503595,3.948854429,4.368506987,4.827371588,5.317410087,5.839897872,6.401280814,7.00176828,7.65270593,8.35223913,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,DNK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,186.6386911,193.0691932,199.5259964,209.6437867,220.9520393,232.9133013,245.4541685,258.721994,272.5072412,286.8097484,301.3092326,315.4963826,329.13723,342.0252173,354.0777082,365.147994,375.1084842,383.5742762,390.4157146,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,DOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,96.12335752,122.2307739,138.6575696,146.1084222,152.352867,159.7592863,169.4431966,180.7891213,191.237293,199.3697418,205.0758461,209.222663,212.192729,214.2437186,215.7824316,216.6254083,216.6304389,215.8085911,214.076334,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,DZA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,207.6111551,242.0127338,261.6457303,284.1388588,312.1488908,346.9340954,387.9176783,431.6556487,473.2808043,510.1231053,541.6975986,569.1952019,593.7639095,615.567113,634.455807,650.5776276,664.5652042,676.7078735,686.8033906,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ECU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,89.92403178,108.8612703,125.4227521,141.201762,155.6288008,169.2713112,182.1452834,194.186575,203.8558924,211.7830939,219.0173334,226.0893232,232.8669133,239.1953791,245.0024176,249.8861454,253.8381783,257.0449942,259.4197637,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,EGY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,390.9374647,506.6015714,604.9333527,689.2489756,772.3100442,861.2602964,958.72352,1061.764112,1164.254613,1260.965443,1348.508663,1427.062864,1497.622162,1559.332373,1611.041073,1652.580585,1684.883181,1708.238625,1722.606501,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ERI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.347149713,3.972454785,6.031725883,9.554457946,13.85889676,18.41436047,22.89315016,27.35691846,32.16581642,37.48826033,43.44271831,50.0505116,57.29020969,65.09284932,73.56503862,82.76854969,92.78357901,103.5837312,115.2262053,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ESP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1279.953061,1467.22942,1700.213186,1974.432857,2242.408554,2502.058175,2747.28174,2967.71439,3152.861932,3312.709309,3455.323305,3581.322302,3688.172167,3771.778181,3831.810564,3874.53736,3911.509774,3946.727335,3974.210785,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,EST,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,21.16585899,25.32618839,27.72799402,30.24880428,31.83666775,32.89436116,33.76727278,34.63732544,35.46786097,36.31158448,37.27915273,38.39576034,39.64652489,40.93630184,42.17097171,43.31757532,44.42073649,45.51737556,46.63022528,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ETH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,58.33955478,83.50551886,107.1375968,123.8587972,140.70362,160.5007582,183.3951118,209.8487147,239.0639983,272.1901978,310.3827092,354.6548702,405.2295863,462.1271864,524.177336,591.0487062,663.1882862,741.499731,827.3869112,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,FIN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,168.9787213,188.9936811,209.3402961,233.8732944,257.1158717,277.685441,296.125662,313.3531993,329.9363407,346.4321703,363.144314,379.8344456,396.2560223,411.9395308,426.4211678,439.1775938,450.1819953,459.515507,466.8559929,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,FJI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.718428589,4.45667651,5.783409983,7.478053634,8.847382189,9.774876858,10.31836021,10.63560812,10.84240155,11.03251531,11.18195675,11.29786299,11.37194469,11.39649081,11.42154566,11.4849935,11.59519551,11.73168062,11.86183258,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,FRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1986.57805,2169.701585,2541.630343,3034.970154,3547.247378,4040.347176,4496.537811,4912.462916,5290.758418,5641.274004,5973.912951,6292.157087,6600.171081,6896.164749,7177.227444,7442.263952,7681.701432,7889.749108,8067.905474,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GAB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.56850806,16.090037,16.32446462,16.67735543,17.51909658,18.80034574,20.36218152,22.12181331,23.97446015,25.95563986,28.14166448,30.62504827,33.39994484,36.36771605,39.49778867,42.72346667,46.12402699,49.70650432,53.5353501,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GBR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2071.297948,2347.597294,2760.662068,3316.559283,3884.761851,4421.917126,4912.66481,5360.493422,5766.10276,6137.308547,6485.083305,6814.56423,7132.406582,7438.252823,7728.298639,7996.535224,8239.708077,8458.056683,8654.922971,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GEO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.37233949,37.11658307,62.4063452,89.18811711,102.1651265,101.0840204,94.08029532,87.11048648,82.16485823,79.01997213,76.78379905,74.75096453,72.76705744,70.98466401,69.52041355,68.40461697,67.62076739,67.10498661,66.77650088,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GHA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,29.64047903,38.73878398,46.46052971,53.73078688,62.59254681,73.85678665,88.01179825,105.1937547,125.3986019,148.5782522,174.8450882,204.6202331,238.4431649,276.8201183,320.2667158,369.0063505,423.166072,482.8519586,548.2645011,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GIN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.275448,8.836444431,9.332058004,10.16063908,11.41959284,13.05506867,14.97807675,17.11367658,19.42133962,21.89682426,24.56219956,27.50345266,30.81159835,34.5563187,38.77174258,43.47784831,48.69585019,54.46986137,60.87892846,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GMB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.508389567,3.759276912,4.865580333,5.82089562,6.785661106,7.815846512,8.926483798,10.12138511,11.39117117,12.77505514,14.2869238,15.92521036,17.69380102,19.58900068,21.61626083,23.78814973,26.12681255,28.64643325,31.33774591,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GNB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.254094031,1.67804337,1.942322049,2.229314316,2.52767705,2.877343696,3.248825045,3.670370312,4.142679942,4.689562214,5.305752784,5.998249228,6.758802958,7.590100314,8.486962244,9.449407629,10.49533163,11.62532273,12.8656442,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GNQ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.93104585,18.71102814,20.98229449,23.56584874,26.49947456,29.8436674,33.64056349,37.61730177,41.85796577,46.05150241,50.28742939,54.70362324,59.21714352,63.7168577,68.12531542,72.43472469,76.64915532,80.73265142,84.69682266,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GRC,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,293.1664222,347.9848612,391.7787848,446.2095479,506.102572,565.6560649,621.2680644,670.075417,709.8369154,741.9805136,768.6292417,790.5069203,808.0521183,820.9802408,829.9921487,836.1970089,841.509171,846.1752379,848.6026647,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GTM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,83.48841969,109.0693108,129.3908251,150.2361323,173.5216241,199.375448,227.7409163,258.8074586,292.2080592,328.5526237,368.3554257,412.311371,460.6614913,513.4665633,570.6690389,631.9996324,697.8705634,768.5534805,844.7914186,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,GUY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.265309886,3.659091208,3.900792847,4.034025663,4.22725821,4.497863495,4.804625865,5.087646239,5.345397091,5.574369397,5.774962105,5.961829677,6.152351915,6.351715067,6.553857311,6.74688739,6.919201914,7.067624438,7.20094211,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,HKG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,256.052194,287.7617412,309.8645717,330.1383366,356.5969534,388.9530736,423.2702781,455.5942472,482.9191591,504.796156,522.8498911,537.5228973,548.9377038,557.0942976,561.8370356,562.591166,558.2813363,548.8845356,534.9421318,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,HND,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,28.26227725,33.06759471,38.27878146,43.40874075,48.98215687,55.02730799,61.47179689,68.25198592,75.306656,83.0021797,91.70010557,101.6736055,112.9863844,125.5705146,139.2711883,153.9818448,169.9025509,187.2751187,206.3691629,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,HRV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,67.71073136,78.66017096,85.86370221,91.56208112,95.34316945,98.07473488,100.0874098,101.6063075,102.5328437,103.0063263,103.2889734,103.4694607,103.4940526,103.3668045,103.0656241,102.5660805,101.8674761,100.976627,99.85475596,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,HTI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,14.11586984,16.4413632,19.46664073,23.10844237,27.25956999,31.8124058,36.75081924,41.85317814,46.98849505,52.3272636,58.11653815,64.52329791,71.67666035,79.60545858,88.32702888,97.86514963,108.3275379,119.7844958,132.4021166,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,HUN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,165.329354,183.8943459,203.7411531,226.8259158,245.545601,259.7560479,270.7021344,279.6653105,287.2765345,294.6939632,301.9932634,308.545626,313.8825872,317.9080846,320.8643693,323.1075668,325.1275989,326.9631668,328.4421919,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,IDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,978.8283899,1402.005694,2014.851508,2706.208318,3295.533285,3751.452164,4102.6396,4386.58158,4633.037457,4858.82483,5031.571912,5125.791701,5129.511472,5064.588768,4962.424,4843.122758,4713.858337,4575.991011,4425.902819,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,IND,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3885.401318,6351.294439,9625.012983,13349.25292,16666.82212,19275.13238,21177.36387,22520.06881,23396.29946,23921.49639,24204.88779,24314.36049,24278.33341,24102.92666,23817.23664,23437.27909,22986.10819,22482.86312,21916.8746,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,IRL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,153.0008871,170.3709655,194.9323895,228.2889447,261.5924989,292.6830022,320.7854537,346.6793693,370.6563976,393.6048803,415.8322189,436.8039541,455.959249,472.8147977,487.3689207,500.0105632,511.3708968,521.7604489,530.6122682,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,IRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,806.7766951,948.4694141,1051.821301,1101.210623,1134.056044,1166.257062,1206.031595,1261.145514,1317.914369,1365.675531,1407.73942,1447.557361,1474.857126,1475.792841,1451.74755,1416.099592,1383.267605,1359.780561,1341.963843,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,IRQ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,136.305235,230.1578046,363.6861938,529.3343966,696.8708547,850.4633042,989.1998405,1125.497496,1265.637924,1417.664555,1589.204099,1783.91686,2001.075754,2237.884085,2494.092159,2768.938288,3064.694446,3383.092656,3728.561489,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ISL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.42423744,13.55144493,15.65877363,18.50469129,21.2791442,23.96180967,26.48433189,28.86234693,31.10371189,33.3043112,35.40997147,37.36851522,39.06061039,40.36129676,41.31268845,42.01608774,42.57134966,43.01257006,43.25505375,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ISR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,184.9040154,207.3957249,217.5831983,225.4141429,237.9990203,255.6513951,277.3083327,301.3020943,325.7899772,349.8236134,374.1681679,400.212547,428.8171733,459.6341569,492.0724863,526.5912629,563.840122,604.128411,647.1108582,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ITA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1675.320534,1852.399801,2187.160535,2655.182017,3126.842673,3559.652214,3935.523036,4250.818737,4506.394682,4720.378269,4903.618378,5058.294008,5187.052384,5293.594159,5384.482173,5468.609407,5548.822857,5616.59808,5662.482529,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,JAM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,24.87136161,27.23853681,32.76943134,40.07602486,46.96327967,52.23374478,55.55265961,57.35303169,58.09757264,58.2335135,58.00969018,57.72384404,57.52525701,57.41994452,57.30114744,57.0730869,56.82519888,56.6234886,56.49342058,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,JOR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,29.12426202,40.88709228,58.21938433,78.89508614,100.0075182,120.9741413,142.5208151,165.5578771,190.339035,217.3233493,246.4569329,277.4540873,309.5421513,342.2720198,375.5472451,409.4951552,444.030581,478.8146887,513.2656768,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,JPN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4064.124653,4083.652518,4150.325227,4286.136295,4428.936702,4555.495083,4659.872247,4748.72752,4830.480557,4910.54211,4991.34774,5059.456164,5101.40088,5108.577209,5081.991357,5034.649535,4976.773273,4912.541533,4838.181803,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,KAZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,180.6763471,286.5477483,368.5393068,425.5608852,453.3643386,465.6896503,473.5348643,481.9861611,490.0187519,498.0759239,505.7932902,512.851398,518.4344271,522.8333032,526.3641407,529.4401419,532.1437,534.0733648,534.6494981,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,KEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,47.01295901,63.13225894,83.59768124,111.7482411,145.518782,184.5171017,228.3666469,277.6207606,330.5571538,387.84337,451.7137715,523.7358606,604.4132673,693.5363287,791.1213406,897.0752422,1011.558819,1133.673058,1263.695509,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,KGZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.495919,21.63387944,41.90980857,74.58553326,108.0882624,132.9767039,147.2457578,154.1616571,156.7544924,157.4744933,157.6050313,157.9836235,158.7510956,159.7661457,160.7505655,161.5750846,162.2310809,162.7227162,163.0236453,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,KHM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,25.11384108,37.12729639,52.6436879,72.37368442,91.7443115,108.9871147,123.279512,134.4784736,141.0379522,144.8447307,146.8704615,148.6692995,150.4767123,152.1660666,153.5563224,154.645543,155.7629738,157.2453078,158.9965421,,,,,,,,,,
