disease,region,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
RESP,RIS,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,RUS,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,RUE,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,UKR,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
RESP,COR,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,JPN,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
RESP,AUS,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
RESP,NZL,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
RESP,PAC,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,MON,0.00113799,0.001201501,0.00126501,0.001328522,0.001401914,0.001475305,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696
RESP,CHN,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,TWN,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,RSAS,0.000672333,0.000677108,0.00068188,0.000686657,0.000704608,0.00072256,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511
RESP,NDE,0.00113799,0.001201501,0.00126501,0.001328522,0.001401914,0.001475305,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696
RESP,IDN,0.000513079,0.000541714,0.00057035,0.000598983,0.000632073,0.000665162,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252
RESP,THA,0.000513079,0.000541714,0.00057035,0.000598983,0.000632073,0.000665162,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252
RESP,MYS,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
RESP,PHL,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,VNM,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,RSEA,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
RESP,CAN,0.000760444,0.000745157,0.00072987,0.000714583,0.000726242,0.000737902,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562
RESP,USA,0.000760444,0.000745157,0.00072987,0.000714583,0.000726242,0.000737902,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562
RESP,BRA,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
RESP,MEX,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
RESP,RCAM,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
RESP,CHL,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
RESP,ARG,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
RESP,RSAM,0.000166916,0.000163561,0.00016021,0.00015685,0.000159409,0.000161968,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527
CP,AUT,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,CHE,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,BLX,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,ESP,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,FIN,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,FRA,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,GBR,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,GRC,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,ITA,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,RFA,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,SWE,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,TUR,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,NOR,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,BGR,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,HUN,0.013843968,0.013809163,0.01377436,0.013739551,0.013297109,0.012854667,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225
CP,POL,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,RCEU,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,RCZ,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,ROM,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,MEME,0.004944131,0.00495947,0.00497481,0.004990148,0.004875115,0.004760083,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505,0.00464505
CP,NOA,0.005738093,0.00554758,0.00535707,0.005166553,0.00496508,0.004763607,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135
CP,EGY,0.006287856,0.006073636,0.00585942,0.005645196,0.005602824,0.005560453,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082
CP,GOLF,0.004412881,0.004268465,0.00412405,0.003979633,0.003952033,0.003924433,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833,0.003896833
CP,WAF,0.005738093,0.00554758,0.00535707,0.005166553,0.00496508,0.004763607,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135,0.004562135
CP,EAF,0.006436348,0.006221358,0.00600637,0.00579138,0.005564777,0.005338174,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571
CP,SAF,0.006436348,0.006221358,0.00600637,0.00579138,0.005564777,0.005338174,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571
CP,RSA,0.006436348,0.006221358,0.00600637,0.00579138,0.005564777,0.005338174,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571,0.005111571
CP,KAZ,0.013843968,0.013809163,0.01377436,0.013739551,0.013297109,0.012854667,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225
CP,RIS,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,RUS,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,RUE,0.007292972,0.007290572,0.00728817,0.007285772,0.007079493,0.006873215,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937,0.006666937
CP,UKR,0.013843968,0.013809163,0.01377436,0.013739551,0.013297109,0.012854667,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225,0.012412225
CP,COR,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,JPN,0.004184531,0.004361444,0.00453836,0.004715269,0.004978298,0.005241326,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354
CP,AUS,0.004184531,0.004361444,0.00453836,0.004715269,0.004978298,0.005241326,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354
CP,NZL,0.004184531,0.004361444,0.00453836,0.004715269,0.004978298,0.005241326,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354
CP,PAC,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,MON,0.007538444,0.00740076,0.00726308,0.007125391,0.007139267,0.007153144,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702
CP,CHN,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,TWN,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,RSAS,0.006287856,0.006073636,0.00585942,0.005645196,0.005602824,0.005560453,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082,0.005518082
CP,NDE,0.007538444,0.00740076,0.00726308,0.007125391,0.007139267,0.007153144,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702,0.00716702
CP,IDN,0.006212823,0.006101626,0.00599043,0.005879231,0.005892188,0.005905146,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104
CP,THA,0.006212823,0.006101626,0.00599043,0.005879231,0.005892188,0.005905146,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104,0.005918104
CP,MYS,0.004184531,0.004361444,0.00453836,0.004715269,0.004978298,0.005241326,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354,0.005504354
CP,PHL,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,VNM,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,RSEA,0.005439514,0.005619602,0.00579969,0.005979778,0.006284733,0.006589687,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642,0.006894642
CP,CAN,0.005235386,0.005095132,0.00495488,0.004814624,0.004832826,0.004851028,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923
CP,USA,0.005235386,0.005095132,0.00495488,0.004814624,0.004832826,0.004851028,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923,0.00486923
CP,BRA,0.004562161,0.004436154,0.00431015,0.00418414,0.004208056,0.004231972,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888
CP,MEX,0.004562161,0.004436154,0.00431015,0.00418414,0.004208056,0.004231972,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888
CP,RCAM,0.004562161,0.004436154,0.00431015,0.00418414,0.004208056,0.004231972,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888
CP,CHL,0.004562161,0.004436154,0.00431015,0.00418414,0.004208056,0.004231972,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888
CP,ARG,0.004562161,0.004436154,0.00431015,0.00418414,0.004208056,0.004231972,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888,0.004255888
CP,RSAM,0.003640067,0.00353499,0.00342991,0.003324834,0.003343898,0.003362962,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026,0.003382026
