Region,Country,ISO 3,Pollutant,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,,
Africa_Southern,ANGOLA,AGO,CO2,0.407958095,0.470454491,0.542647249,0.619152239,0.702867991,0.766882319,0.812680722,0.819212693,0.824747378,0.830564076,0.837531024,0.846595014,,
Africa_Southern,BOTSWANA,BWA,CO2,0.026596316,0.020605784,0.014413445,0.009774411,0.007125294,0.005783781,0.004938279,0.004642369,0.004570762,0.004547008,0.004513966,0.004354319,,
Africa_Southern,LESOTHO,LSO,CO2,0.003089499,0.002743353,0.00236835,0.002132657,0.001896657,0.001732337,0.001496825,0.00146351,0.001471419,0.001457003,0.001398863,0.001266199,,
Africa_Southern,MOZAMBIQUE,MOZ,CO2,0.111349541,0.104900936,0.092434769,0.073339943,0.052461487,0.036867406,0.026552062,0.024934051,0.023562899,0.022244969,0.02078289,0.019000026,,
Africa_Southern,MALAWI,MWI,CO2,0.008070415,0.00823006,0.008253342,0.008729428,0.009280997,0.009973386,0.010448752,0.011063291,0.011418873,0.011476188,0.011385916,0.011336002,,
Africa_Southern,NAMIBIA,NAM,CO2,0.022658176,0.020993802,0.017875595,0.015114018,0.013701095,0.013044271,0.012832892,0.012817347,0.012841643,0.01282708,0.012768852,0.012725304,,
Africa_Southern,SWAZILAND,SWZ,CO2,0.002523045,0.002290666,0.00182145,0.001527331,0.001292818,0.001141653,0.000969723,0.000951502,0.000965647,0.000966932,0.000948632,0.000887746,,
Africa_Southern,ZAMBIA,ZMB,CO2,0.250917802,0.211163338,0.177094651,0.144577177,0.110140139,0.084239589,0.067015062,0.063106815,0.059710425,0.056592565,0.053413968,0.050296255,,
Africa_Southern,ZIMBABWE,ZWE,CO2,0.038292871,0.032681985,0.024341377,0.018542071,0.014341164,0.011701808,0.009111561,0.009333733,0.009720729,0.010103989,0.010523523,0.010558696,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,CO2,0.12854424,0.125935582,0.118749772,0.107110725,0.086892357,0.06863345,0.053954122,0.052474689,0.050990225,0.04922019,0.046732366,0.042980437,,
Africa_Southern,ANGOLA,AGO,CO,0.372869063,0.371669901,0.370968988,0.369803984,0.370741832,0.371815924,0.373298727,0.372527276,0.371398737,0.369282977,0.367846402,0.371132751,,
Africa_Southern,BOTSWANA,BWA,CO,0.026335407,0.026066074,0.025829922,0.025514447,0.025288213,0.025247587,0.025033445,0.025007802,0.024957679,0.024954379,0.024965185,0.024613853,,
Africa_Southern,LESOTHO,LSO,CO,0.003819354,0.004048321,0.004221324,0.004443056,0.004526671,0.004583408,0.004572776,0.004677508,0.004776633,0.004890222,0.005028144,0.005004902,,
Africa_Southern,MOZAMBIQUE,MOZ,CO,0.120005987,0.11800695,0.1163105,0.113266836,0.11047168,0.108383806,0.106702555,0.105702124,0.104853893,0.104549566,0.103826565,0.102523497,,
Africa_Southern,MALAWI,MWI,CO,0.019298241,0.020838808,0.022023698,0.023986555,0.025194355,0.026078012,0.026902609,0.027624126,0.028398753,0.029072047,0.029841198,0.030542737,,
Africa_Southern,NAMIBIA,NAM,CO,0.023241356,0.025110552,0.026519456,0.028151075,0.028626901,0.028743407,0.028811826,0.028912366,0.028952489,0.02901976,0.029100044,0.029310761,,
Africa_Southern,SWAZILAND,SWZ,CO,0.003681201,0.003937312,0.004133063,0.004306492,0.004298728,0.004304814,0.004289731,0.004373377,0.004457576,0.004555579,0.004673171,0.004730274,,
Africa_Southern,ZAMBIA,ZMB,CO,0.228528009,0.227357996,0.226580686,0.225533106,0.22526086,0.224750404,0.224299664,0.223383557,0.222812874,0.222354104,0.220915884,0.218290736,,
Africa_Southern,ZIMBABWE,ZWE,CO,0.052699595,0.054858196,0.056403835,0.05977709,0.06158471,0.062643483,0.063498167,0.064890134,0.066211021,0.067529765,0.069083349,0.069221648,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,CO,0.149521789,0.148105889,0.147008528,0.14521736,0.14400605,0.143449155,0.142590501,0.142901728,0.143180344,0.143791602,0.144720058,0.144628842,,
Africa_Southern,ANGOLA,AGO,N2O,0.24633547,0.278605506,0.320422733,0.368846111,0.440041872,0.514113418,0.578298925,0.583360628,0.586187125,0.587011934,0.59159156,0.593498441,,
Africa_Southern,BOTSWANA,BWA,N2O,0.040726548,0.033018942,0.024399543,0.016616882,0.011839991,0.008977738,0.007314665,0.00637094,0.005808484,0.005377388,0.004925314,0.0045823,,
Africa_Southern,LESOTHO,LSO,N2O,0.011544917,0.008850438,0.006584431,0.004487222,0.003174849,0.002382372,0.001928451,0.001828006,0.001798922,0.00177874,0.001735364,0.001719225,,
Africa_Southern,MOZAMBIQUE,MOZ,N2O,0.075180864,0.070358364,0.063889018,0.053479367,0.043271861,0.035029858,0.028871982,0.028536503,0.028551264,0.028859998,0.029228074,0.029793579,,
Africa_Southern,MALAWI,MWI,N2O,0.022686005,0.025645323,0.028816049,0.032724859,0.035237812,0.035200944,0.034758085,0.034594891,0.03423162,0.033744654,0.032849629,0.03305124,,
Africa_Southern,NAMIBIA,NAM,N2O,0.046826938,0.045221025,0.038788015,0.030910499,0.02554526,0.022497808,0.021398349,0.021407729,0.0212992,0.020920832,0.020225316,0.020119834,,
Africa_Southern,SWAZILAND,SWZ,N2O,0.009726256,0.0085048,0.005865862,0.00378803,0.002548064,0.001815864,0.001380227,0.001258989,0.001187536,0.001122191,0.001046203,0.000983339,,
Africa_Southern,ZAMBIA,ZMB,N2O,0.165942066,0.13911946,0.120616795,0.10366191,0.087836062,0.075363381,0.066852387,0.066963378,0.067801243,0.069195738,0.070726827,0.073718072,,
Africa_Southern,ZIMBABWE,ZWE,N2O,0.093195631,0.078554184,0.056018986,0.036995243,0.025265253,0.018905003,0.015159939,0.01634052,0.018019115,0.019914039,0.021644113,0.023127238,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,N2O,0.287835307,0.312121958,0.334598567,0.348489877,0.325238975,0.285713614,0.244036991,0.239338416,0.235115492,0.232074486,0.2260276,0.21940673,,
Africa_Southern,ANGOLA,AGO,NH3,0.422737876,0.417468972,0.412475166,0.400509728,0.387438055,0.374477421,0.362345112,0.353160728,0.34691861,0.340568626,0.334387174,0.328199959,,
Africa_Southern,BOTSWANA,BWA,NH3,0.054693575,0.057180769,0.059553883,0.065761052,0.072338305,0.078737115,0.084560528,0.088990527,0.092014255,0.09489737,0.097972803,0.100874167,,
Africa_Southern,LESOTHO,LSO,NH3,0.002654739,0.002843527,0.003020482,0.003454213,0.003902725,0.004331902,0.004725588,0.005023809,0.005222431,0.005419095,0.005622439,0.005821988,,
Africa_Southern,MOZAMBIQUE,MOZ,NH3,0.073762927,0.074102329,0.074416681,0.074963764,0.07570425,0.076614968,0.07750965,0.078111832,0.078514094,0.079095188,0.07953792,0.080057064,,
Africa_Southern,MALAWI,MWI,NH3,0.012703211,0.013043702,0.013349819,0.013740161,0.014030679,0.014278244,0.0144618,0.014590525,0.014663662,0.014706564,0.014775898,0.014843993,,
Africa_Southern,NAMIBIA,NAM,NH3,0.063530592,0.066882464,0.070035202,0.078286966,0.087042172,0.095442226,0.10321285,0.109113779,0.113108257,0.116978286,0.121006409,0.12486484,,
Africa_Southern,SWAZILAND,SWZ,NH3,0.001676562,0.001766893,0.001849806,0.002013732,0.002180778,0.002339804,0.002485809,0.002596413,0.002671167,0.002743259,0.002820817,0.002894749,,
Africa_Southern,ZAMBIA,ZMB,NH3,0.238294223,0.235632715,0.233108372,0.226552894,0.22002655,0.213847176,0.208475955,0.204454102,0.201836288,0.199486745,0.19650545,0.193889972,,
Africa_Southern,ZIMBABWE,ZWE,NH3,0.024934049,0.025882935,0.026761252,0.028886293,0.031043467,0.033061971,0.034909346,0.036291887,0.037227582,0.038102221,0.039041162,0.03993408,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,NH3,0.105012245,0.105195694,0.105429337,0.105831197,0.106293019,0.106869174,0.107313361,0.107666399,0.107823654,0.108002646,0.108329928,0.108619188,,
Africa_Southern,ANGOLA,AGO,NOx,0.379582171,0.378616892,0.377740696,0.376510926,0.377652105,0.37762681,0.377978766,0.379420285,0.379529332,0.380026926,0.380477874,0.380810714,,
Africa_Southern,BOTSWANA,BWA,NOx,0.027880253,0.027566808,0.027305256,0.026968816,0.026836886,0.026455181,0.026352637,0.025971696,0.02588598,0.02591187,0.026104864,0.026139016,,
Africa_Southern,LESOTHO,LSO,NOx,0.00409868,0.004294001,0.004460938,0.004690111,0.004752506,0.004846832,0.004915312,0.004951448,0.004983272,0.005011686,0.005063444,0.005087989,,
Africa_Southern,MOZAMBIQUE,MOZ,NOx,0.117191669,0.115306053,0.113626615,0.11040342,0.108578369,0.10617758,0.104579419,0.10240967,0.101589084,0.100830352,0.099829648,0.099131678,,
Africa_Southern,MALAWI,MWI,NOx,0.014090113,0.015581975,0.016853046,0.018985591,0.019750148,0.021770798,0.022533146,0.024312545,0.024612217,0.024876848,0.024576673,0.024664655,,
Africa_Southern,NAMIBIA,NAM,NOx,0.024635344,0.026206947,0.027501737,0.029133482,0.029306671,0.029720135,0.029936554,0.030166383,0.03012839,0.030246512,0.030380661,0.030354477,,
Africa_Southern,SWAZILAND,SWZ,NOx,0.003732366,0.003958268,0.004156531,0.004334758,0.004367534,0.004431389,0.00445475,0.004483349,0.004507561,0.004534383,0.00454794,0.004564998,,
Africa_Southern,ZAMBIA,ZMB,NOx,0.231845098,0.23083781,0.229992888,0.228917558,0.228543233,0.227055443,0.226284347,0.224869582,0.22459818,0.22446232,0.224099898,0.223808423,,
Africa_Southern,ZIMBABWE,ZWE,NOx,0.055610519,0.057413217,0.059082519,0.062444391,0.062896833,0.065512126,0.066834481,0.068576511,0.069251105,0.069494344,0.069946173,0.070117528,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,NOx,0.141333787,0.140218029,0.139279774,0.137610946,0.137315715,0.136403704,0.136130588,0.134838532,0.134914879,0.134604759,0.134972825,0.135320522,,
Africa_Southern,ANGOLA,AGO,OC,0.386786029,0.386554611,0.386821345,0.387619883,0.388857532,0.389008039,0.390535522,0.390694949,0.390066352,0.389020155,0.388804917,0.387669959,,
Africa_Southern,BOTSWANA,BWA,OC,0.025647827,0.025403065,0.025217112,0.025092302,0.024984174,0.025015248,0.024968613,0.024994459,0.024999281,0.024990181,0.025061522,0.025113725,,
Africa_Southern,LESOTHO,LSO,OC,0.002891274,0.003009174,0.003085159,0.003208319,0.003261788,0.003346407,0.003363988,0.003431103,0.003497147,0.003562901,0.003647583,0.00373847,,
Africa_Southern,MOZAMBIQUE,MOZ,OC,0.113566279,0.112293956,0.111215058,0.108858144,0.106834475,0.105485232,0.103735998,0.102338284,0.101379715,0.100808588,0.099559042,0.098708186,,
Africa_Southern,MALAWI,MWI,OC,0.013681834,0.014601064,0.015262659,0.01632248,0.017060462,0.017500675,0.017999682,0.018379568,0.018699412,0.019052013,0.019427754,0.019848451,,
Africa_Southern,NAMIBIA,NAM,OC,0.022245007,0.023034982,0.023532416,0.024187231,0.024397926,0.024412207,0.024464797,0.024546788,0.024608276,0.024694052,0.024764843,0.024871824,,
Africa_Southern,SWAZILAND,SWZ,OC,0.002629247,0.002769833,0.00286869,0.002961765,0.002993611,0.003042699,0.00302665,0.0030642,0.003109895,0.003154554,0.003210373,0.003276659,,
Africa_Southern,ZAMBIA,ZMB,OC,0.239897139,0.239340939,0.238963356,0.237971144,0.23739955,0.236248175,0.235979837,0.235418751,0.235197185,0.234939496,0.233907536,0.233136043,,
Africa_Southern,ZIMBABWE,ZWE,OC,0.038133382,0.039288638,0.040031146,0.041758084,0.042877234,0.043556402,0.044123004,0.044829741,0.045481674,0.046164972,0.046906424,0.047720476,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,OC,0.154521981,0.153703738,0.153003058,0.152020648,0.151333248,0.152384916,0.151801908,0.152302157,0.152961063,0.153613087,0.154710005,0.155916208,,
Africa_Southern,ANGOLA,AGO,SO2,0.274051762,0.272319862,0.273222331,0.275080041,0.274437203,0.279736833,0.288382313,0.293163112,0.279477348,0.255282865,0.24131949,0.243767479,,
Africa_Southern,BOTSWANA,BWA,SO2,0.075493994,0.07198335,0.0711381,0.070168334,0.069698096,0.064468966,0.060736846,0.058569359,0.062748137,0.065616769,0.067517214,0.067518161,,
Africa_Southern,LESOTHO,LSO,SO2,0.011851355,0.012120825,0.012144956,0.012164651,0.012162644,0.011605806,0.011123318,0.010849692,0.011230761,0.01115249,0.011301527,0.011153326,,
Africa_Southern,MOZAMBIQUE,MOZ,SO2,0.052760155,0.052310931,0.05212145,0.05124894,0.050843342,0.049765029,0.04886805,0.048561071,0.048825257,0.051263101,0.052089976,0.052169546,,
Africa_Southern,MALAWI,MWI,SO2,0.011176606,0.016084016,0.017167483,0.018743648,0.019939756,0.027180005,0.032192883,0.034908806,0.030231957,0.029599831,0.028826193,0.028619262,,
Africa_Southern,NAMIBIA,NAM,SO2,0.018218214,0.024744027,0.026092067,0.027538569,0.028650121,0.030911686,0.031552033,0.031872157,0.033114429,0.031480707,0.031868616,0.03209041,,
Africa_Southern,SWAZILAND,SWZ,SO2,0.007496631,0.008045995,0.008148874,0.008214196,0.008179245,0.007825391,0.007520174,0.007357546,0.007430522,0.007325091,0.007417059,0.007346083,,
Africa_Southern,ZAMBIA,ZMB,SO2,0.389105058,0.377898632,0.374142997,0.368530843,0.369204155,0.357712257,0.347955167,0.342824969,0.353918529,0.373003597,0.381532183,0.377812043,,
Africa_Southern,ZIMBABWE,ZWE,SO2,0.101125792,0.104462378,0.105386876,0.107892505,0.10683096,0.111671946,0.113456533,0.113937584,0.115162887,0.114917857,0.116472571,0.117121733,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,SO2,0.058720434,0.060029983,0.060434868,0.060418274,0.060054478,0.05912208,0.058212684,0.057955703,0.057860173,0.060357691,0.061655171,0.062401956,,
Africa_Southern,ANGOLA,AGO,NMVOC,0.444611153,0.44156522,0.439759477,0.438031212,0.437472561,0.436726559,0.436996835,0.437552397,0.438129299,0.438518472,0.437653933,0.436063442,,
Africa_Southern,BOTSWANA,BWA,NMVOC,0.024413261,0.024173931,0.024011732,0.023763215,0.023641804,0.023334065,0.022895489,0.022525663,0.02214746,0.021714344,0.021552494,0.021413623,,
Africa_Southern,LESOTHO,LSO,NMVOC,0.002953069,0.003232425,0.003371166,0.003567954,0.003676943,0.003747747,0.003730032,0.003784902,0.003824594,0.003851534,0.003872301,0.003888547,,
Africa_Southern,MOZAMBIQUE,MOZ,NMVOC,0.102256897,0.100538529,0.099556537,0.097031681,0.095050229,0.09275759,0.090427561,0.088429225,0.086999272,0.086120765,0.085464109,0.085160807,,
Africa_Southern,MALAWI,MWI,NMVOC,0.013747362,0.015532086,0.016533969,0.018347493,0.019424058,0.021274676,0.023405765,0.025290102,0.026951298,0.028531911,0.029873591,0.030909362,,
Africa_Southern,NAMIBIA,NAM,NMVOC,0.022120505,0.024182868,0.025175723,0.026575224,0.027186781,0.027742178,0.028065168,0.028349852,0.028598099,0.028821854,0.028956794,0.02905804,,
Africa_Southern,SWAZILAND,SWZ,NMVOC,0.002633,0.002937512,0.00310045,0.00326332,0.00332417,0.003346081,0.003323485,0.003355061,0.003395623,0.003471474,0.003563076,0.003656361,,
Africa_Southern,ZAMBIA,ZMB,NMVOC,0.222213866,0.221095396,0.220805641,0.219840115,0.219685058,0.219384464,0.219000328,0.21787386,0.216574365,0.214635828,0.212883326,0.21174494,,
Africa_Southern,ZIMBABWE,ZWE,NMVOC,0.036289735,0.03903576,0.040439883,0.043646898,0.045644811,0.048378614,0.050776623,0.052909879,0.05456935,0.055927561,0.056686013,0.057460403,,
Africa_Southern,"TANZANIA, UNITED REPUBLIC OF",TZA,NMVOC,0.128761151,0.127706274,0.127245423,0.125932888,0.124893586,0.123308025,0.121378715,0.11992906,0.11881064,0.118406256,0.119494363,0.120644476,,
Africa_Western,BENIN,BEN,BC,0.014093584,0.014815546,0.015002106,0.01489054,0.014916835,0.015057614,0.015167804,0.015241211,0.015388213,0.015495177,0.015625132,0.015743273,,
Africa_Western,BURKINA FASO,BFA,BC,0.020057283,0.020426539,0.020749181,0.020917956,0.021356809,0.021522894,0.021352506,0.021796571,0.022443117,0.023011935,0.023728813,0.024419354,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,BC,0.225711286,0.211830779,0.207865,0.202305115,0.196736338,0.189632197,0.181308169,0.176409414,0.174478661,0.171642522,0.167777085,0.164583347,,
Africa_Western,COTE D'IVOIRE,CIV,BC,0.040047707,0.040953951,0.041461044,0.041737706,0.04218915,0.042541063,0.042787317,0.043218551,0.043939267,0.044402145,0.044891064,0.045442165,,
Africa_Western,CAMEROON,CMR,BC,0.053726774,0.053789887,0.053701568,0.053915295,0.053959179,0.053897364,0.053592908,0.053590066,0.053988953,0.054073313,0.054052263,0.054058658,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,BC,0.40702912,0.39251739,0.391721654,0.39491235,0.395302214,0.391762334,0.384603776,0.381147347,0.380443972,0.377968671,0.374765528,0.371832036,,
Africa_Western,"CONGO, Republic of",COG,BC,0.014842389,0.014992071,0.015064304,0.01503785,0.014721684,0.014408682,0.014191891,0.013918434,0.013506116,0.013104019,0.012761515,0.012334813,,
Africa_Western,CAPE VERDE,CPV,BC,2.43897E-05,2.80928E-05,2.91583E-05,3.0002E-05,3.1029E-05,3.12088E-05,3.04179E-05,3.13721E-05,3.28479E-05,3.41036E-05,3.56229E-05,3.72309E-05,,
Africa_Western,GABON,GAB,BC,0.003268,0.004946501,0.005080315,0.0051632,0.00522882,0.005320036,0.005335775,0.005419878,0.005526736,0.00559673,0.005701094,0.00578604,,
Africa_Western,GHANA,GHA,BC,0.036678084,0.038306066,0.039234363,0.039307098,0.039700978,0.040077527,0.040729669,0.041333885,0.041915125,0.042437134,0.043025554,0.043654511,,
Africa_Western,GUINEA,GIN,BC,0.032760228,0.032934643,0.032927508,0.03246948,0.032224266,0.03215816,0.03213458,0.032086145,0.032244225,0.032245119,0.032272136,0.032296949,,
Africa_Western,GAMBIA,GMB,BC,0.001452147,0.001618992,0.001644509,0.001657232,0.001685615,0.001724475,0.001750764,0.001787506,0.001833565,0.001867944,0.001911851,0.001954502,,
Africa_Western,GUINEA-BISSAU,GNB,BC,0.004738867,0.004933892,0.00511017,0.005353475,0.005517887,0.005591626,0.005623845,0.005683263,0.005788335,0.005845316,0.005914974,0.005976723,,
Africa_Western,EQUATORIAL GUINEA,GNQ,BC,0.000350066,0.000377765,0.000388985,0.000399823,0.000415427,0.000425651,0.000425404,0.000438975,0.00045774,0.000473733,0.000492994,0.000512818,,
Africa_Western,LIBERIA,LBR,BC,0.004236098,0.004394228,0.004494412,0.004612016,0.00471533,0.004815312,0.004876037,0.004958661,0.005035497,0.005092456,0.005186593,0.005258086,,
Africa_Western,MALI,MLI,BC,0.022477528,0.022418757,0.022503159,0.022464706,0.022637486,0.022508308,0.022105017,0.022241399,0.022668021,0.023000098,0.023443639,0.023894975,,
Africa_Western,MAURITANIA,MRT,BC,0.000957401,0.001737517,0.00183981,0.001913797,0.002006394,0.002224393,0.002520913,0.002686527,0.002782899,0.002878859,0.003008581,0.003108134,,
Africa_Western,NIGER,NER,BC,0.005237625,0.008217269,0.008664152,0.009047261,0.009531894,0.010744623,0.012545773,0.013438488,0.013659998,0.014122036,0.014733965,0.015195059,,
Africa_Western,NIGERIA,NGA,BC,0.090404858,0.107365422,0.108846125,0.110064785,0.113028868,0.121133875,0.134276219,0.139535515,0.138375546,0.140865242,0.144369092,0.147183514,,
Africa_Western,SENEGAL,SEN,BC,0.014334271,0.015925135,0.016146545,0.016253154,0.016526828,0.016920287,0.017319516,0.017746295,0.018146254,0.018490043,0.018904628,0.019306663,,
Africa_Western,SIERRA LEONE,SLE,BC,0.007572293,0.007469557,0.007525932,0.007547159,0.00756697,0.007502369,0.007321699,0.007290497,0.007344912,0.007353402,0.007397876,0.007421148,,
Africa_Western,BENIN,BEN,CH4,0.013777648,0.014329558,0.014525095,0.014739886,0.015129425,0.015266322,0.015383189,0.01540778,0.015426991,0.015674454,0.015910571,0.016453044,,
Africa_Western,BURKINA FASO,BFA,CH4,0.02833969,0.029129592,0.029526423,0.030272122,0.030788793,0.029502382,0.028534357,0.0282483,0.029528711,0.031040811,0.032630345,0.035025136,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,CH4,0.109261455,0.096088579,0.085931976,0.069683408,0.057989613,0.046213705,0.03758926,0.032618553,0.032489865,0.03094453,0.030607339,0.029817004,,
Africa_Western,COTE D'IVOIRE,CIV,CH4,0.033221388,0.034288871,0.034926061,0.035851137,0.036648567,0.037622696,0.038324813,0.038635567,0.038329343,0.037973002,0.037687862,0.036993845,,
Africa_Western,CAMEROON,CMR,CH4,0.058718804,0.058897116,0.059094867,0.059534812,0.059640254,0.059050846,0.057981814,0.057235532,0.057814979,0.0572676,0.057543296,0.056913608,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,CH4,0.208741057,0.192974574,0.179777818,0.158687139,0.142997609,0.129424707,0.122862602,0.119854708,0.116147643,0.114958834,0.113138511,0.111446868,,
Africa_Western,"CONGO, Republic of",COG,CH4,0.028542709,0.028188641,0.028265807,0.028166424,0.027344166,0.026931662,0.026226245,0.026010393,0.025967043,0.02553357,0.024838024,0.02475205,,
Africa_Western,CAPE VERDE,CPV,CH4,7.49696E-05,7.91196E-05,8.30606E-05,8.97635E-05,9.0959E-05,9.04525E-05,8.6364E-05,8.40693E-05,8.66189E-05,8.34366E-05,8.22127E-05,7.80146E-05,,
Africa_Western,GABON,GAB,CH4,0.012430336,0.013922876,0.014973314,0.016221473,0.016549845,0.017024023,0.016676747,0.01648662,0.016619736,0.015963295,0.015361737,0.014604247,,
Africa_Western,GHANA,GHA,CH4,0.032483135,0.033834344,0.034631917,0.035650336,0.036922226,0.038577252,0.040430014,0.041316834,0.040793521,0.040803647,0.040853492,0.040859675,,
Africa_Western,GUINEA,GIN,CH4,0.025912683,0.025923981,0.025604507,0.024986169,0.025059332,0.024561729,0.024303663,0.024089171,0.024227624,0.024667046,0.025250118,0.026219634,,
